captured_date,source,msft_classification_type,extension_identifier,publisher_name,version,artifact,sha256,size_mb,published_date,last_updated_date,verified_publisher,installation_count,average_rating,rating_count,categories,repository_url,flags,engines_vscode,exists_in_dataset
2025-09-25,removed_list,Impersonation,publishingsofficial.prettier-plus-vscode,publishingsofficial,11.0.0,publishingsofficial.prettier-plus-vscode-11.0.0.vsix,b87161d2a409ed4d64c7371ec73c5b45e7c1f97e21e80e86215f401dfda6ae12,2.35,2025-01-26,unknown,unknown,344,4.5,1,Formatters,https://github.com/prettier/prettier-vscode,unknown,^1.80.0,RL
2025-04-27,removed_list,Malware,Puglight.discoverito,Puglight,0.0.1,Puglight.discoverito-0.0.1.vsix,87ae7f03436591c6dfd8bd44494f90d896122c4beb5b268f8f76eabd8a0ad8bf,2.43,2025-04-16,2025-04-16,false,4,4.4,1,Other,https://github.com/microsoft/vscode,validated;public;unpublished,^1.99.0,vsmex
2025-04-27,removed_list,Malware,Puglight.elevatio,Puglight,0.0.1,Puglight.elevatio-0.0.1.vsix,7dee0e65bda844a8610f154224d832035eda3c92ff0204335686b17590274228,0.01,2025-04-16,2025-04-16,false,4,4.4,1,Other,https://github.com/microsoft/vscode,validated;public;unpublished,^1.99.0,vsmex
2025-04-27,removed_list,Malware,Puglight.impacto,Puglight,0.0.1,Puglight.impacto-0.0.1.vsix,f38042e0dd15abb53b730cc12d3e4b18ce6660054365318c7f053a828661ba80,0.01,2025-04-16,2025-04-16,false,4,4.4,1,Other,https://github.com/microsoft/vscode,validated;public;unpublished,^1.99.0,vsmex
2025-04-27,removed_list,Malware,Puglight.inspiredaily,Puglight,0.0.1,Puglight.inspiredaily-0.0.1.vsix,37256430e47e7f949ef0621762ed4583ef8bee5a0839e929cab432cb0c93a660,0.01,2025-04-16,2025-04-16,false,4,4.4,1,Other,https://github.com/microsoft/vscode,validated;public;unpublished,^1.99.0,vsmex
2025-04-27,removed_list,Malware,Puglight.lateralmovour,Puglight,0.0.1,Puglight.lateralmovour-0.0.1.vsix,fd7d94c7041b4801cdbd91aa7cc2f7ef384db0e7bf513779dabb019cea819dbb,0.04,2025-04-16,2025-04-16,false,4,4.4,1,Other,https://github.com/microsoft/vscode,validated;public;unpublished,^1.99.0,vsmex
2025-04-27,removed_list,Malware,Puglight.persistorito,Puglight,0.0.1,Puglight.persistorito-0.0.1.vsix,1e476527793a18e98c81a1f6a2ce3b0ed40f5b46f95627a7c35661f337fad68e,2.43,2025-04-14,2025-04-14,false,4,4.4,1,Other,https://github.com/microsoft/vscode,validated;public;unpublished,^1.99.0,vsmex
2025-04-27,removed_list,Malware,Puglight.realmvvscode,Puglight,0.0.1,Puglight.realmvvscode-0.0.1.vsix,5d630b6723a66bc1d485b072feaf7c730d6803d015ff151ca7396c02f73a91d3,3.77,2025-04-27,2025-04-27,false,1,4.4,1,Other,https://github.com/microsoft/vscode,validated;public;unpublished,^1.69.1,vsmex
2025-04-27,removed_list,Malware,Puglight.shadowcore,Puglight,0.0.1,Puglight.shadowcore-0.0.1.vsix,d9e4d3137ae2ae1d20c1f485ea9fdb7479c55905e8d3aebfc530f552c3edffa9,1.05,2025-04-16,2025-04-16,false,4,4.4,1,Other,https://github.com/microsoft/vscode,validated;public;unpublished,^1.99.0,vsmex
2025-04-27,removed_list,Malware,Puglight.sysmotivate,Puglight,0.0.3,Puglight.sysmotivate-0.0.3.vsix,f6c65dacc626917fca4ad1cc75f5b2f32ff7d85079a1f51d6a007b0d6efe2d8c,0.02,2025-04-27,2025-04-27,false,2,0,0,Other,https://github.com/,validated;public;unpublished,^1.97.0,vsmex
2025-04-27,removed_list,Malware,Puglight.vulnerabilitto,Puglight,0.0.1,Puglight.vulnerabilitto-0.0.1.vsix,869e7ab2c43931ca73684c989dc9229fc2493150ff54063f002b34bd5b67b37f,5.93,2025-04-16,2025-04-16,false,4,4.4,1,Other,https://github.com/microsoft/vscode,validated;public;unpublished,^1.99.0,vsmex
2025-09-25,malicious_list,Malicious,RabobankAI.rabobank-code-assistant,RabobankAI,0.5.0,RabobankAI.rabobank-code-assistant-0.5.0.vsix,5bbf017654190a8d1239dd0d123d884dc7db5cc523c3b6f334a6e89fa017af57,0.97,2025-08-18,unknown,unknown,12,0,0,Other,none,unknown,^1.99.0,RL
2025-10-06,removed_list,Malware,RachelFront.asdtif,RachelFront,0.1.9,RachelFront.asdtif-0.1.9.vsix,c483de9e14cfdec37dc7df54135d3762c8c108a429ee4d4a461758fb2f62d29c,4.54,2025-10-05,2025-10-05,false,null,null,null,Other,https://github.com/ethereum/solidity.git,validated;public,^1.104.0,vsmex
2025-09-03,removed_list,Malware,reactsnippetsai.es7-react-js-snippets-ai,reactsnippetsai,1.9.14,reactsnippetsai.es7-react-js-snippets-ai-1.9.14.vsix,bf1154acec4b7162ee85ca5a3f7bad850628fc0c5a10a3a8ce49fe5a7be42b00,1.99,2025-07-12,2025-07-12,false,2832,null,null,Snippets,https://github.com/rodrigovallades/vscode-es7-javascript-react-snippets.git,validated;public,^1.73.0,vsmex
2025-09-03,removed_list,Impersonation,ReadMeAI.readmeai,ReadMeAI,0.1.2,ReadMeAI.readmeai-0.1.2.vsix,e326713e940198a1f4ce02441e42935131055667629c9c700d911db03d9bec55,20.18,2024-01-13,2024-02-11,false,1469,5,1,Other,none,validated;public;trial,^1.85.0,vsmex
2025-09-25,removed_list,Impersonation,remimarsal.prettier-now,remimarsal,1.4.9,remimarsal.prettier-now-1.4.9.vsix,21df753dda524a2db61e3ee62af7b5b6f81f9386d9ec778a9da96c156b0315ab,14.21,2017-09-19,unknown,unknown,454000,4.1,22,Formatters,https://github.com/remimarsal/prettier-now-vscode,unknown,^1.5.0,RL
2025-10-08,removed_list,Malware,RileyMoore.stdrlabs-ext,RileyMoore,0.2.1,RileyMoore.stdrlabs-ext-0.2.1.vsix,e963f09fc5e4a5f5c2a36d255a542b3f26a0271530382c67b3f677cc223f1118,4.54,2025-10-07,2025-10-07,false,2167047,5,1,Other,https://github.com/studerlabs,validated;public,^1.104.0,vsmex
2025-09-25,removed_list,Impersonation,Rojo.rojo-roblox-vscode,Rojo,0.0.7,Rojo.rojo-roblox-vscode-0.0.7.vsix,d3ebbeaf898105c36d6a61008e10e2c7cdeada9c94bca863ec6f598c0c5378ff,0.02,2025-08-16,unknown,unknown,0,0,0,Programming Languages,https://github.com/rojo-rbx/vscode-rojo,unknown,^1.59.0,RL
2025-09-03,removed_list,Malware,Sayantan710.ollot,Sayantan710,0.0.1,Sayantan710.ollot-0.0.1.vsix,10e0fbd956cd750848338f00db49edee058d68b2487952230f19499d1155a709,0.82,2025-06-04,2025-06-04,false,3,null,null,Other,https://github.com/GhoshSa/ollot.git,validated;public,^1.97.0,vsmex
2025-09-25,removed_list,Malware,seHunt-20241016.seHunt-20241016,seHunt-20241016,0.0.1,seHunt-20241016.seHunt-20241016-0.0.1.vsix,5b54112957aaf47cbb0814555576b8182a0219ad398930454cd0da5b5bd88f51,0.01,2024-10-17,unknown,unknown,4,4.4,1,Other,none,unknown,^1.91.0,RL
2025-09-25,malicious_list,Malicious,SFRA-FAKA.sfra-toolkit,SFRA-FAKA,0.0.4,SFRA-FAKA.sfra-toolkit-0.0.4.vsix,9bcac17832255116e676465a8a04e908e2eae20bb243ef2f4a06592cc890e62c,0.07,2025-05-11,unknown,unknown,21470,4.5,2,Snippets,none,unknown,^1.99.0,RL
2025-09-25,removed_list,Copyright violation,ShayanAhmedKhan.visual-studio-themes,ShayanAhmedKhan,0.1.2,ShayanAhmedKhan.visual-studio-themes-0.1.2.vsix,2780a9988e24967b33d3baa68cf93e36ef0a8411b740d075390330766baf651b,0.47,2023-05-12,unknown,unknown,5980,4.3,2,Themes,https://github.com/DevShayan/visual-studio-themes,unknown,^1.0.0,RL
2025-09-07,removed_list,Malware,ShowSnowcrypto.SnowShoNo,ShowSnowcrypto,0.6.0,ShowSnowcrypto.SnowShoNo-0.6.0.vsix,52804dd22dba84a73cbc3453abf8e7c08755a58b33de0895c7bcf6158df4814e,0.03,2025-09-05,2025-09-06,false,2920720,3,2,Programming Languages;Linters,https://github.com/ethereum,validated;public,^1.59.0,vsmex
2025-09-25,removed_list,Impersonation,Shunqian.prettier-plus,Shunqian,3.0.0,Shunqian.prettier-plus-3.0.0.vsix,199d95c1862c9631b16e44cd77621e7db151eb04f4c3e91ccc8c7a52d0bbc209,14.08,2019-09-05,unknown,unknown,20000,4.1,3,Formatters,https://github.com/oving/prettier-plus,unknown,^1.17.0,RL
2025-09-25,removed_list,Copyright violation,Smartie.hacknet-vscode,Smartie,1.3.1,Smartie.hacknet-vscode-1.3.1.vsix,a01f6f707932e86acab37d5e7d16d6990faec765fa652a2a746d01ec744ea32a,0.06,2020-06-30,unknown,unknown,1330,4.5,2,Snippets,none,unknown,^1.31.1,RL
2025-09-25,malicious_list,Malicious,SnippetsLabs.kendo-formatter,SnippetsLabs,0.1.0,SnippetsLabs.kendo-formatter-0.1.0.vsix,7fdbdfa787b0ec902748c57436b882c718440a64a1dbdd0a61c8b3d481ef9dc9,0.02,2025-05-07,unknown,unknown,20240,4.4,1,Snippets,none,unknown,^0.10.0,RL
2025-09-25,malicious_list,Malicious,soIidity.cryptoovertheweekend4,soIidity,1.4.5,soIidity.cryptoovertheweekend4-1.4.5.vsix,a749169a3f894e1f93aee42d2185a6a130f0425b1ffe8d09cbefa2efd0423c6a,0.28,2025-05-06,unknown,unknown,1600000,0,0,Programming Languages,https://github.com/SolidityAI/solidity-ai-bot,unknown,^1.96.0,RL
2025-09-25,removed_list,Malware,Solid.dolibity-slang,Solid,0.0.2,Solid.dolibity-slang-0.0.2.vsix,8de3aa2e9fb5373a0a8e5be0d4ac5a33310ec2136b1070e69accd92c22507817,16.90,2025-05-02,unknown,unknown,0,0,0,Other,none,unknown,^1.16.0,RL
2025-08-25,malicious_list,Malicious,SoliditFoundation.solidit-language,SoliditFoundation,0.0.1,SoliditFoundation.solidit-language-0.0.1.vsix,549d88daf66ac18a0dbd9804548785296fb4336a437a5fd8c6ab9b6537902762,16.69,2025-04-25,unknown,unknown,6500000,4.5,1,Other,none,validated;public,^1.16.0,BKC
2025-09-25,removed_list,Malware,SoliditFoundation.solidits-language,SoliditFoundation,0.0.1,SoliditFoundation.solidits-language-0.0.1.vsix,871c0f8383c44b86cb4f8682c3d00058f691664fe8df5bcd8c0b9f258a8e8bca,16.69,2025-04-27,unknown,unknown,1,0,0,Other,none,unknown,^1.16.0,RL
2025-08-25,malicious_list,Malicious,SOLIDITY.Solidity-Language,SOLIDITY,1.0.0,SOLIDITY.Solidity-Language-1.0.0.vsix,8d56b1a65eb02af8a1dac6f2bd9f25bb3ba36343620d4108316d3bbcfa6fa2b7,0.07,2024-09-23,unknown,unknown,20,4.4,1,Programming Languages,none,unknown,>=1.70.0,BKC
2025-09-25,malicious_list,Malicious,SolidityFoundation.Solidity-Ethereum,SolidityFoundation,1.0.0,SolidityFoundation.Solidity-Ethereum-1.0.0.vsix,ea91b8ee2b53d308e801d02bb9e324c59c41a7a9e9dde93f3ac3c016f3a41cc9,0.08,2024-09-22,unknown,unknown,0,0,0,Programming Languages;Snippets;Linters;Debuggers,none,unknown,>=1.70.0,RL
2025-08-25,malicious_list,Malicious,sopspub.org,sopspub,0.0.1,sopspub.org-0.0.1.vsix,3c537d7d4228534dfe3e10f90ce4b256c6fbce159d8017b7980b9edb7bf56cac,0.01,2023-09-06,2024-06-13,false,29,null,null,Other,none,validated;public;unpublished;locked,^1.81.0,vsmex
2025-09-25,removed_list,Copyright violation,spmeesseman.vscode-vslauncher,spmeesseman,1.0.8,spmeesseman.vscode-vslauncher-1.0.8.vsix,dbeaa22f090845f3582de1d3296beac0def2fda9a857a102019b3bc2db71597d,0.04,2021-08-04,unknown,unknown,15400,4.5,2,Other,https://github.com/spmeesseman/vscode-vslauncher,unknown,^1.26.0,RL
2025-08-25,malicious_list,Malicious,ssda.chatgpt-extension,ssda,9.6.1,ssda.chatgpt-extension-9.6.1.vsix,4efcc78684a4805faad692f1c8ed62e9851c25517fd18aead9e3a546b029e584,1.17,2023-02-15,2023-02-21,false,112,null,null,Programming Languages;Linters;Formatters;Data Science;Testing,https://github.com/gencay/vscode-chatgpt.git,validated;public;unpublished;locked,^1.73.0,vsmex
2025-08-25,malicious_list,Malicious,starkwang.figimg,starkwang,0.0.4,starkwang.figimg-0.0.4.vsix,2119911bccfe7c8c333bab0e07fcb4a87f4b634c7f6d4ce64bd36974d96d663a,6.98,2022-06-15,2023-07-25,false,5363,1,1,Other,https://github.com/wsdo/vscode-markdown-img-qiniu.git,validated;public;unpublished;locked,^1.11.0,vsmex
2025-08-25,malicious_list,Malicious,starkwang.itxishu,starkwang,0.0.8,starkwang.itxishu-0.0.8.vsix,8158a1ddc650580536096638f989a6cdc085fe9c9120a7a7d1e5026a51603fce,6.88,2022-06-17,2023-07-25,false,3266,null,null,Other,https://github.com/wsdo/vscode-markdown-img-qiniu.git,validated;public;unpublished;locked,^1.11.0,vsmex
2025-09-02,malicious_list,Malicious,stephen-riley.regexworkbench,stephen-riley,2.0.5,stephen-riley.regexworkbench-2.0.5.vsix,d7b384e6a23aba69e022f909e22ea0f53e3dfe74c7a7d7fbd4408365fb00c81e,0.44,2019-12-07,2020-08-24,false,12719,3.1818182468414307,11,Other,https://github.com/stephen-riley/regexworkbench,validated;public,^1.48.0,vsmex
2025-09-03,removed_list,Impersonation,sunamo-cz.specstory-autosave,sunamo-cz,1.0.6,sunamo-cz.specstory-autosave-1.0.6.vsix,3573cf5831f3c632392ac11a3050761dd004aafd3cf39f5f5143c5c34e33f87c,4.46,2025-08-02,2025-08-26,false,38,null,null,AI,https://github.com/sunamo/specstory-autosave.git,validated;public;unpublished;locked,^1.102.0,vsmex
2025-08-25,malicious_list,Malicious,sunitmal.memory-vault,SUNITMAL,0.0.4,SUNITMAL.memory-vault-0.0.4.vsix,bbb21a99269fd951a8d4d6775ef903c98663178308bece4aeb5797f48b0d5dd7,40.10,2024-11-18,unknown,unknown,2,4.4,1,Visualization,https://github.com/sunit-mal/clipbox,validated;public;unpublished;locked,^1.95.0,BKC
2025-09-25,malicious_list,Malicious,tabnine-dev.tabnine-pro,tabnine-dev,4.4.2,tabnine-dev.tabnine-pro-4.4.2.vsix,ce25e0ce66d0882d9f308bf77beeab467ce0c9a8fc7c28d6c852c504341364d0,2.71,2023-10-27,unknown,unknown,373,3.7,4,Programming Languages,none,unknown,^1.83.0,RL
2025-09-25,malicious_list,Malicious,testrl777.Solidity-Ethereum,testrl777,0.0.1,testrl777.Solidity-Ethereum-0.0.1.vsix,14c326350f6c279258025461cb24376f36953a0c8fd053a8a5bbe26e7b1ab7b3,0.01,2025-05-07,unknown,unknown,11100,4.4,1,Other,none,unknown,^1.74.0,RL
2025-08-25,malicious_list,Malicious,testUseracc1111.python-vscode,testUseracc1111,0.0.1,testUseracc1111.python-vscode-0.0.1.vsix,f7b8c34d4e1b975b259fe425e22443ce962e8454b54cf180e9095c048e8de356,21.82,2022-04-18,2023-05-11,false,1409,null,null,Other,none,validated;public;unpublished;locked,^1.63.0,vsmex
2025-04-27,malicious_list,Malicious,Trustworthy.mevscode,Trustworthy,0.0.1,Trustworthy.mevscode-0.0.1.vsix,7f05f7df745cdf5a79579738517c71caafe3d5abd093734f92b88f0f78ff86ca,0.01,2025-04-04,2025-04-04,false,0,4.4,1,Other,none,validated;public,^1.69.1,vsmex
2025-09-25,removed_list,Copyright violation,v-test-publisher.vscode-azure-functions-remote-web-test,v-test-publisher,0.2.12,v-test-publisher.vscode-azure-functions-remote-web-test-0.2.12.vsix,3967da555ff4a986c758276343a17d7ca8d006f269119621b7e5158dc5b1cdfd,28.89,2023-10-20,unknown,unknown,729,4.4,1,Other,none,unknown,^1.80.0,RL
2025-09-25,removed_list,Malware,VanessaAster.etherefounds,VanessaAster,0.0.7,VanessaAster.etherefounds-0.0.7.vsix,8e0e337a5c67b25c88f224565b83dae214a54d28b39928e60d3064604157bd7a,0.03,2025-08-10,unknown,unknown,27800,0,0,Programming Languages,https://github.com/ethereum,unknown,^1.59.0,RL
2025-09-25,malicious_list,Malicious,VarunSindwani.explorer-exclude-global,VarunSindwani,1.3.3,VarunSindwani.explorer-exclude-global-1.3.3.vsix,331db3b35426eae5284d7050ec22d02de0a013867ecb82a2874eaee3c13021a5,0.21,2025-03-13,unknown,unknown,28,0,0,Other,https://github.com/sfccdevops/explorer-exclude-vscode-extension,unknown,^1.60.0,RL
2025-09-25,removed_list,Copyright violation,vfd.vs2017-light-theme,vfd,1.0.1,vfd.vs2017-light-theme-1.0.1.vsix,4b9796679bce07b91460c99a23caf152d0320fda443b669d09bb892bb004eade,0.20,2019-03-24,unknown,unknown,25370,4.6,4,Themes,https://github.com/FireController1847/vscode-vs2017-light-theme,unknown,^1.32.0,RL
2025-09-02,malicious_list,Malicious,viralvaghela.darkcbtheme,viralvaghela,0.0.7,viralvaghela.darkcbtheme-0.0.7.vsix,30fcbf6af6217159f813f26eeb0f25e390d022be01e980285723df1a5ce3fbfd,1.13,2021-08-11,2023-02-24,false,456,4.833333492279053,6,Themes,https://github.com/viralvaghela/darkcbtheme,validated;public;unpublished;locked,^1.59.0,vsmex
2025-08-25,malicious_list,Malicious,viralvaghela.normalnameimgtest,viralvaghela,1.0.3,viralvaghela.normalnameimgtest-1.0.3.vsix,ef030dcd6f111069c82df4677f2b31a190c98cab9cc7f5a8463a14adf8d4e85c,0.01,2022-05-26,2023-02-21,false,96,5,2,Other,https://github.com/viralvaghela/darkcbtheme.git,validated;public;unpublished;locked,^1.67.0,vsmex
2025-09-25,removed_list,Malware,VisualStudioCodeStaffTeam.mannequin2,VisualStudioCodeStaffTeam,0.0.7,VisualStudioCodeStaffTeam.mannequin2-0.0.7.vsix,7645bc2512d2ce30299338d62fef7ab512c5029bb3635110c728fc0ba238f98c,0.04,2025-07-03,unknown,unknown,0,unknown,unknown,Linters;Programming Languages,https://github.com/ethereum,unknown,^1.59.0,RL
2025-08-25,removed_list,Malware,VitalikB.solidit-lang,VitalikB,0.0.2,VitalikB.solidit-lang-0.0.2.vsix,1f6d9ce0efd5da63de93f226913af087f70995cee29709731faa4e0f5a1dc042,16.90,2025-05-02,unknown,unknown,354500,0,0,Other,none,unknown,^1.16.0,BKC
2025-09-25,removed_list,Malware,VitalikBut.bolibity-slang,VitalikBut,0.0.2,VitalikBut.bolibity-slang-0.0.2.vsix,17833bdd0656391e4dd1ec6bd7fbdbe530bae6b040a4e3e97d95ce9669e2d07a,16.90,2025-05-02,unknown,unknown,0,unknown,unknown,Other,none,unknown,^1.16.0,RL
2025-09-25,removed_list,Malware,VitalikButerin-EthFoundation.blan-co,VitalikButerin-EthFoundation,0.0.8,VitalikButerin-EthFoundation.blan-co-0.0.8.vsix,da73118a30f119bcc8bf151195fd787086e40bd6f3b04f18ccb71fa113fd7a05,0.03,2025-09-02,unknown,unknown,0,0,0,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.59.0,RL
